 samples "o - mean" "o - var" "o - max" "o - min" "o - spread" "o - mad" "o - kurtosis" "o - skew" "o - median" "o - first quantile" "o - last quantile" "o - sum" "d - mean" "d - var" "d - max" "d - min" "d - spread" "d - mad" "d - kurtosis" "d - skew" "d - median" "d - first quantile" "d - last quantile" "d - sum" "rm - mean" "rm - var" "rm - max" "rm - min" "rm - spread" "rm - mad" "rm - kurtosis" "rm - skew" "rm - median" "rm - first quantile" "rm - last quantile" "rm - sum" label
2303 45 675.6666666666666 51.77777777777778 690.0 660.0 30.0 5.496296296296286 0.021247398183791955 -0.0998055834400115 675.0 670.0 680.0 30405.0 0.0 63.33333333333334 15.0 -20.0 35.0 6.4444444444444455 -0.3614958448753463 -0.5290786210000364 0.0 -5.0 5.0 0.0 676.9555555555555 16.83135802469135 684.0 668.5 15.5 3.5525925925925903 -1.0422961177502656 -0.042241001347630695 676.0 674.0 681.0 1
2304 45 664.2222222222222 132.17283950617278 685.0 635.0 50.0 9.037037037037054 -0.0270695196015529 -0.7198895534500747 665.0 655.0 670.0 29890.0 -0.5555555555555556 66.91358024691357 15.0 -15.0 30.0 7.08641975308642 -0.94528941599379 -0.1562562969742688 0.0 -5.0 5.0 -25.0 666.4222222222222 33.18839506172839 676.0 648.5 27.5 3.741234567901236 1.823528865950431 -1.0777321483858089 666.5 665.0 669.0 1
2305 44 679.0909090909091 250.30991735537185 700.0 650.0 50.0 13.615702479338836 -1.1861368107159842 -0.34106264574056416 680.0 665.0 691.25 29880.0 1.0227272727272727 64.29493801652893 20.0 -15.0 35.0 6.5702479338843 -0.4494250828373727 0.028571563192917412 0.0 -5.0 5.0 45.0 675.7840909090909 283.5158832644628 696.5 647.5 49.0 15.368801652892568 -1.4614784693266962 -0.3613706940076251 681.0 657.625 691.625 1
2306 44 675.6818181818181 89.30785123966942 695.0 655.0 40.0 7.5619834710743765 -0.31509369142927124 -0.216819284643177 675.0 670.0 681.25 29730.0 -0.3409090909090909 66.36105371900827 15.0 -15.0 30.0 6.7975206611570265 -0.7533124384379297 -0.331581098677297 0.0 -5.0 5.0 -15.0 675.9545454545455 50.16838842975204 686.5 664.0 22.5 6.2293388429752055 -1.2611923583062603 -0.2930115359399416 677.75 669.75 682.125 1
2307 45 676.7777777777778 55.72839506172841 690.0 660.0 30.0 5.975308641975314 -0.1764915296260292 -0.4608561830956747 675.0 675.0 685.0 30455.0 -0.1111111111111111 57.209876543209866 10.0 -20.0 30.0 6.148148148148147 -0.5081404655946957 -0.5400875640822067 0.0 -5.0 5.0 -5.0 677.5222222222222 13.177283950617287 683.5 671.0 12.5 3.0681481481481487 -1.0982750263351877 -0.2144128318410895 677.5 674.0 680.5 1
2308 44 676.5909090909091 48.605371900826434 690.0 660.0 30.0 5.991735537190079 -0.6974762868994295 -0.3778859058074587 680.0 670.0 680.0 29770.0 0.11363636363636365 73.28254132231406 20.0 -20.0 40.0 6.497933884297521 -0.1375294533175504 -0.2798374437355101 0.0 -5.0 5.0 5.0 676.0909090909091 13.105371900826446 681.5 668.0 13.5 2.9276859504132218 -0.41523919443645774 -0.5987051000244707 676.75 674.5 678.625 1
2309 45 671.3333333333334 48.22222222222224 685.0 655.0 30.0 5.585185185185187 -0.3497950689120537 -0.33424111063323714 670.0 670.0 675.0 30210.0 0.0 72.22222222222223 15.0 -20.0 35.0 6.4444444444444455 -0.2893491124260357 -0.3801635850370952 0.0 -5.0 5.0 0.0 671.8777777777777 7.84617283950617 677.5 668.0 9.5 2.386172839506172 -0.9256557999408708 0.4814617715370261 671.5 669.5 674.0 1
2310 45 668.5555555555555 76.24691358024691 680.0 645.0 35.0 7.3530864197530885 -0.5366428670903938 -0.4796761899165354 670.0 660.0 675.0 30085.0 -0.1111111111111111 77.20987654320989 15.0 -15.0 30.0 7.2444444444444445 -0.9712196985742368 0.009276552224243713 0.0 -5.0 5.0 -5.0 668.4333333333333 26.70666666666667 677.0 658.5 18.5 4.217777777777775 -0.9425285852216922 -0.1580133153482025 668.0 665.5 672.5 1
2311 44 673.9772727272727 1140.4313016528927 865.0 590.0 275.0 14.653925619834714 21.321336744222847 3.847836024489256 670.0 665.0 676.25 29655.0 0.0 2479.5454545454545 205.0 -185.0 390.0 22.045454545454547 9.480084114591428 0.7927087717320379 -2.5 -10.0 6.25 0.0 672.6136363636364 85.82799586776859 695.5 660.5 35.0 7.152892561983478 0.5165452255944789 1.3724436011059329 669.25 667.0 671.125 1
2312 45 661.4444444444445 878.4691358024693 685.0 470.0 215.0 10.296296296296292 35.70113284397368 -5.959110408994206 665.0 660.0 670.0 29765.0 -0.1111111111111111 1698.3209876543212 190.0 -195.0 385.0 13.930864197530862 18.18122977901869 -0.1693600343903571 0.0 -5.0 5.0 -5.0 664.1111111111112 145.22098765432094 697.0 640.5 56.5 8.503703703703716 0.465440980409273 -0.4776394189810181 666.5 664.0 668.5 1
2313 46 664.2391304347826 44.529773156899815 675.0 650.0 25.0 5.491493383742908 -0.7160182694406689 -0.21429022099182007 665.0 660.0 670.0 30555.0 0.0 61.95652173913044 10.0 -15.0 25.0 6.521739130434782 -0.8125577100646355 -0.4011937283153833 0.0 -5.0 5.0 0.0 663.3586956521739 20.398511342155007 669.0 642.0 27.0 3.2963137996219336 8.321625335307584 -2.2520866257095697 664.25 661.0 666.5 1
2314 44 670.2272727272727 53.3574380165289 685.0 655.0 30.0 5.9504132231405 -0.5567014560172563 -0.03505924005122497 670.0 665.0 675.0 29490.0 0.11363636363636365 76.69163223140498 15.0 -20.0 35.0 7.169421487603304 -0.6892957108614013 -0.2884975344283106 0.0 -5.0 5.0 5.0 669.2386363636364 8.823734504132231 676.5 665.5 11.0 2.31663223140496 0.2680641232813348 1.0074211014655607 668.5 666.875 670.125 1
2315 46 664.1304347826087 52.50472589792061 685.0 650.0 35.0 5.623818525519838 0.260633984190493 0.1760394052506084 665.0 660.0 670.0 30550.0 -0.32608695652173914 67.82844990548205 15.0 -20.0 35.0 6.715500945179584 -0.6237592000820653 -0.24599070229112566 0.0 -5.0 5.0 -15.0 665.5978260869565 19.25673440453686 675.5 660.0 15.5 3.8454631379962176 -0.9699309400048536 0.5168603583045036 664.75 661.5 669.25 1
2316 45 664.1111111111112 54.76543209876544 680.0 645.0 35.0 5.812345679012353 -0.23230784116512426 -0.22735991787992285 665.0 660.0 670.0 29885.0 0.2222222222222222 78.83950617283952 15.0 -20.0 35.0 7.155555555555557 -0.6955035134502361 -0.06716165988538535 0.0 -5.0 5.0 10.0 663.6777777777778 14.923950617283944 669.5 655.5 14.0 3.156543209876536 -0.5711047129784457 -0.6296919626159779 664.5 661.5 666.5 1
2317 46 649.8913043478261 307.0534026465028 675.0 610.0 65.0 15.127599243856327 -0.904076497578929 -0.4849219096394078 655.0 636.25 665.0 29895.0 -0.6521739130434783 83.27032136105859 15.0 -20.0 35.0 7.28733459357278 -0.5267354324682629 -0.19290977946868085 0.0 -5.0 5.0 -30.0 652.5217391304348 209.27126654064273 666.5 625.0 41.5 12.928166351606816 -1.0719855076593228 -0.7789537707082648 659.75 636.75 663.875 1
2318 47 631.1702127659574 1323.6306020823904 845.0 590.0 255.0 19.47940244454504 22.559683460980875 4.255962102644316 630.0 612.5 635.0 29665.0 0.7446808510638298 1720.190131281123 200.0 -195.0 395.0 14.323223177908552 18.89380951030398 0.12308621664522534 0.0 -5.0 5.0 35.0 628.3617021276596 342.91172476233595 673.0 606.5 66.5 14.618832050701673 -0.059325831323772775 0.9432858860623532 626.0 613.75 634.25 1
2319 48 635.3125 1274.3815104166667 670.0 440.0 230.0 22.76041666666667 15.970017825422223 -3.460648395088879 645.0 625.0 655.0 30495.0 -0.7291666666666666 1074.9891493055554 155.0 -145.0 300.0 14.661458333333336 15.50531266139425 0.4049060714339612 0.0 -6.25 5.0 -35.0 640.0625 636.9752604166666 677.5 587.5 90.0 20.752604166666668 -0.3872989163908267 -0.9570637661807448 652.5 631.75 656.75 1
2320 47 631.4893617021278 4338.207333635129 665.0 200.0 465.0 26.4825712992304 36.20123979783532 -5.963571897043545 645.0 630.0 652.5 29680.0 -0.2127659574468085 7225.486645540969 405.0 -415.0 820.0 23.89769126301494 20.051181616102305 -0.16761422848364724 0.0 -5.0 5.0 -10.0 631.4787234042552 827.1697600724309 658.0 570.5 87.5 23.986419194205517 -0.3517513571669077 -1.0761381321878274 644.5 618.25 653.5 1
2321 43 665.3488372093024 192.32017306652244 685.0 630.0 55.0 11.27095727420227 -0.08871041402796243 -0.8242702127900441 670.0 657.5 675.0 28610.0 1.162790697674419 57.95024337479718 10.0 -20.0 30.0 6.2520281233098975 0.06965902070986507 -0.7912858668564432 5.0 -5.0 5.0 50.0 659.2325581395347 336.8296376419686 677.5 615.0 62.5 15.021092482422944 -0.1422897847874678 -1.0302292725092743 666.0 650.0 672.75 1
2322 45 667.8888888888888 498.32098765432113 700.0 620.0 80.0 18.276543209876536 -0.3980301872129188 -0.8348864132926606 675.0 655.0 685.0 30055.0 0.0 67.77777777777777 20.0 -15.0 35.0 6.4444444444444455 -0.4180327868852456 -0.029868799063976405 0.0 -5.0 5.0 0.0 667.1222222222223 342.0572839506172 689.0 632.0 57.0 15.870123456790113 -0.9526766370830488 -0.6189699030604943 673.0 652.0 684.5 1
2323 44 688.1818181818181 72.83057851239671 705.0 670.0 35.0 6.900826446280995 -0.4413399728383882 -0.00022664835797806532 690.0 683.75 695.0 30280.0 0.0 88.63636363636364 20.0 -20.0 40.0 7.5 -0.5049309664694279 -0.2451161559432897 0.0 -5.0 5.0 0.0 688.3181818181819 21.28512396694214 695.0 680.5 14.5 4.115702479338837 -1.4204510673411284 -0.1894064312447776 688.5 684.0 693.0 1
2324 44 688.2954545454545 69.25361570247934 705.0 670.0 35.0 7.086776859504137 -0.839423402642586 -0.07197019165031435 690.0 680.0 695.0 30285.0 0.0 94.3181818181818 15.0 -20.0 35.0 7.954545454545454 -0.6655537813906225 -0.33495615428595177 0.0 -5.0 10.0 0.0 688.4772727272727 18.965392561983467 696.5 682.0 14.5 3.796487603305784 -1.1841027021082895 0.2510662129535653 688.75 684.875 692.125 1
2325 43 686.7441860465116 62.65548945375878 705.0 665.0 40.0 6.5170362358031335 0.03539496867740377 -0.12663711179039042 685.0 680.0 692.5 29530.0 -0.2325581395348837 89.48080043266631 15.0 -20.0 35.0 7.955651703623581 -0.916022184065163 -0.2215863575877668 0.0 -7.5 5.0 -10.0 686.5581395348837 13.38615467820443 693.0 680.5 12.5 2.9199567333693888 -0.7782656664768788 -0.02245027560640403 686.5 684.75 688.75 1
2326 44 686.3636363636364 120.86776859504131 715.0 670.0 45.0 9.070247933884302 -0.29128205128205353 0.703499571567508 685.0 680.0 695.0 30200.0 0.5681818181818182 59.33626033057851 15.0 -15.0 30.0 6.3274793388429735 -0.7725127729080556 -0.1533138823963222 0.0 -5.0 5.0 25.0 686.1363636363636 63.82231404958677 703.0 677.0 26.0 6.8388429752066076 -0.6221471232050604 0.9075894906358778 682.0 680.875 692.0 1
2327 44 676.1363636363636 1721.4359504132233 905.0 625.0 280.0 24.17355371900826 18.279873019243894 3.6989987393241073 670.0 655.0 690.0 29750.0 0.2272727272727273 2061.3119834710737 215.0 -200.0 415.0 17.73760330578512 16.984393796138338 0.4556795082144449 0.0 -10.0 10.0 10.0 672.9090909090909 480.8440082644629 722.5 644.5 78.0 17.842975206611566 -0.1891368115605676 0.911626321876934 662.75 659.75 683.5 1
2328 44 687.0454545454545 938.9979338842976 715.0 495.0 220.0 12.396694214876044 32.09708524074213 -5.543363852218904 690.0 683.75 700.0 30230.0 -0.3409090909090909 1914.088326446281 205.0 -195.0 400.0 16.585743801652892 16.941717649740223 0.3440659159802513 0.0 -10.0 5.0 -15.0 689.8977272727273 199.82476756198346 726.5 666.0 60.5 10.993285123966944 0.06815982357946826 0.2334616108896552 690.0 684.25 698.625 1
2329 43 690.0 38.37209302325581 700.0 675.0 25.0 4.651162790697675 -0.4531680440771351 -0.5870290072448353 690.0 687.5 695.0 29670.0 0.11627906976744184 73.82368848025959 15.0 -20.0 35.0 6.652244456462954 -0.5027919333413835 -0.28350030744115656 0.0 -5.0 5.0 5.0 690.1511627906976 10.459707950243374 694.5 672.0 22.5 1.6430502974580847 20.324177965279073 -3.9479459364175775 690.0 689.5 691.5 1
2330 44 690.1136363636364 109.64617768595042 710.0 670.0 40.0 9.214876033057852 -1.115738791144679 0.04414781546069727 687.5 683.75 700.0 30365.0 -0.3409090909090909 49.315599173553714 10.0 -20.0 30.0 5.661157024793389 -0.2747353899045715 -0.4202675794824135 0.0 -5.0 5.0 -15.0 690.7613636363636 56.096461776859506 702.5 679.0 23.5 6.819731404958676 -1.487692581655804 0.22724691123475865 688.75 684.0 698.75 1
2331 43 689.1860465116278 101.08166576527852 710.0 665.0 45.0 7.766360194699849 -0.2678613296094876 -0.22284520500476013 690.0 682.5 695.0 29635.0 0.2325581395348837 62.73661438615465 15.0 -15.0 30.0 6.549486208761492 -1.033972948870391 -0.1817092222368993 0.0 -5.0 5.0 10.0 688.0813953488373 59.39453758788535 701.0 677.0 24.0 6.765278528934558 -1.3344422637651012 0.15038257124309035 687.0 681.75 695.75 1
2332 44 686.3636363636364 74.27685950413223 700.0 670.0 30.0 7.045454545454546 -0.6744280516325203 -0.29224089685613186 687.5 680.0 690.0 30200.0 -0.2272727272727273 82.90289256198348 20.0 -20.0 40.0 7.3347107438016526 -0.3098611232422046 -0.3842598753645967 0.0 -5.0 5.0 -10.0 687.7954545454545 21.083161157024797 693.5 676.0 17.5 3.49173553719009 0.5408624311119832 -1.0928285769634165 689.0 686.5 690.5 1
2333 44 680.6818181818181 5489.30785123967 715.0 200.0 515.0 24.400826446281012 37.27008578948239 -6.195751711645171 695.0 685.0 700.0 29950.0 -0.3409090909090909 11316.361053719009 500.0 -495.0 995.0 28.84297520661157 18.74818688251764 0.07952669219012977 0.0 -5.0 5.0 -15.0 681.1363636363636 428.9814049586777 701.5 638.5 63.0 17.06611570247934 -0.5653841439422336 -0.9497596744047296 690.75 675.875 697.625 1
2334 45 677.1111111111112 441.65432098765433 710.0 630.0 80.0 17.619753086419752 -0.7374171243287337 -0.5211492192865923 680.0 665.0 695.0 30470.0 0.5555555555555556 84.69135802469137 15.0 -20.0 35.0 7.432098765432099 -0.2488822684425713 -0.6339536912811571 5.0 -5.0 5.0 25.0 674.5777777777778 326.83283950617283 699.0 633.0 66.0 15.094814814814816 -0.9665568329537724 -0.2813289566022269 675.5 660.0 692.5 1
2335 41 690.0 52.4390243902439 705.0 675.0 30.0 5.853658536585367 -0.4610600324499727 0.04817209142013042 690.0 685.0 695.0 28290.0 0.12195121951219512 94.4973230220107 15.0 -20.0 35.0 8.161808447352765 -0.8025267481125407 -0.571983730496312 5.0 -5.0 5.0 5.0 691.3536585365854 8.53955978584176 696.5 685.0 11.5 2.3979773944080858 -0.6211428630702125 -0.34517054164702504 691.5 689.0 693.5 1
2336 45 672.0 280.44444444444446 695.0 630.0 65.0 12.844444444444445 0.4035967862246673 -1.1797548232209232 675.0 670.0 685.0 30240.0 -0.3333333333333333 91.55555555555556 15.0 -25.0 40.0 7.348148148148148 0.24322509190310135 -0.8942534416441928 0.0 -5.0 5.0 -15.0 672.1222222222223 155.07950617283953 685.0 645.0 40.0 10.592592592592581 -0.3801322190214584 -1.0739848766399676 679.5 663.0 680.5 1
2337 43 689.5348837209302 124.2022714981071 720.0 665.0 55.0 8.848025959978367 0.07364009042812647 0.469698810355726 690.0 680.0 695.0 29650.0 0.4651162790697674 74.2022714981071 25.0 -20.0 45.0 6.5440778799351005 0.493508630545096 -0.17123809533759632 0.0 -5.0 5.0 20.0 688.8023255813954 77.35045970795025 705.0 677.5 27.5 7.863169280692272 -1.1976296080453637 0.5106367039092833 685.0 681.5 696.75 1
2338 44 686.3636363636364 50.413223140495866 700.0 670.0 30.0 5.805785123966942 -0.30322829884439484 -0.24990804945919184 685.0 680.0 690.0 30200.0 -0.3409090909090909 76.58832644628099 20.0 -20.0 40.0 6.7975206611570265 -0.05591071901133704 -0.3026902166190173 0.0 -5.0 5.0 -15.0 687.4772727272727 3.5563016528925617 692.0 682.0 10.0 1.4338842975206594 0.7517388532109468 -0.21885242701650134 687.5 686.5 688.5 1
2339 45 675.0 445.5555555555555 705.0 625.0 80.0 16.666666666666668 -0.3706786649336755 -0.7070804840089843 680.0 660.0 690.0 30375.0 0.3333333333333333 79.33333333333334 20.0 -20.0 40.0 6.829629629629629 0.13627804062801507 -0.14770448104877498 0.0 -5.0 5.0 15.0 674.8444444444443 313.6869135802469 698.0 642.5 55.5 15.290864197530865 -1.0989804050493075 -0.4423231983244285 679.0 661.5 690.0 1
2340 43 686.0465116279071 78.55597620335315 700.0 660.0 40.0 7.26338561384532 0.0532167519352047 -0.3934446677652647 685.0 680.0 695.0 29500.0 -0.5813953488372093 81.63872363439697 15.0 -20.0 35.0 7.474310438074635 -0.7975858647687972 -0.3702458143124904 0.0 -5.0 5.0 -25.0 686.6976744186046 22.86208761492699 693.5 678.0 15.5 4.346673877771772 -1.409702366866183 -0.2300701609030059 688.0 682.0 691.0 1
2341 44 684.8863636363636 964.1916322314047 880.0 660.0 220.0 11.921487603305785 32.4626653539433 5.595435305767963 680.0 675.0 685.0 30135.0 0.11363636363636365 1832.3734504132235 200.0 -195.0 395.0 15.123966942148762 17.618036913868426 0.15962124773060146 0.0 -6.25 5.0 5.0 683.6477272727273 100.40431301652893 704.0 672.5 31.5 8.858987603305785 -1.0445366674838203 0.5124876211972971 682.0 674.0 690.5 1
2342 42 682.2619047619047 59.764739229024954 695.0 665.0 30.0 6.439909297052152 -0.4917805899751082 -0.2779670884390492 685.0 675.0 688.75 28655.0 0.4761904761904762 50.96371882086167 10.0 -15.0 25.0 5.736961451247165 -0.4332140148304684 -0.6585046101713014 0.0 -5.0 5.0 20.0 682.0595238095239 28.180980725623584 697.5 674.0 23.5 3.967120181405898 1.279964000557012 0.7793369482131023 682.0 678.5 684.5 1
2343 45 678.0 62.66666666666666 700.0 665.0 35.0 6.755555555555556 -0.18571751923947488 0.4380981802143913 675.0 670.0 685.0 30510.0 -0.2222222222222222 69.95061728395062 15.0 -20.0 35.0 6.508641975308643 -0.1851721971235829 -0.5565024256603437 0.0 -5.0 5.0 -10.0 678.7222222222222 24.783950617283963 689.5 672.0 17.5 4.177777777777767 -0.6655345505412971 0.6996251759368587 677.0 674.5 682.0 1
2344 44 682.7272727272727 44.83471074380166 695.0 670.0 25.0 5.557851239669421 -0.6012656883773291 0.01642365080568749 685.0 680.0 685.0 30040.0 -0.11363636363636365 49.418904958677686 10.0 -15.0 25.0 5.392561983471074 -0.3102791226148911 -0.7447135435365664 0.0 -5.0 5.0 -5.0 682.6590909090909 11.30423553719008 687.0 677.0 10.0 3.0681818181818183 -1.4796038297894407 -0.23160668701922366 683.25 679.5 686.0 1
2345 44 676.8181818181819 44.42148760330578 690.0 660.0 30.0 5.309917355371903 0.2639913466738899 -0.3973013535752643 675.0 675.0 680.0 29780.0 -0.11363636363636365 46.00981404958678 10.0 -15.0 25.0 5.160123966942148 -0.32161197085239035 -0.5596332505945195 0.0 -5.0 5.0 -5.0 677.2840909090909 16.902246900826448 683.0 669.5 13.5 3.5831611570248003 -1.1051972044120892 -0.47226771951992297 679.0 673.875 680.5 1
2346 45 666.6666666666666 328.8888888888889 695.0 625.0 70.0 13.92592592592594 0.2702930971511943 -1.1469099721345057 670.0 665.0 680.0 30000.0 0.2222222222222222 68.83950617283949 15.0 -20.0 35.0 6.893827160493827 -0.6903612067705627 -0.4791695678411462 0.0 -5.0 5.0 10.0 666.0777777777778 184.54395061728388 678.5 636.5 42.0 11.633086419753086 -0.4915057094526954 -1.0104579945954653 674.0 657.0 676.5 1
2347 45 661.0 762.8888888888888 700.0 605.0 95.0 22.044444444444448 -0.6538164432549216 -0.4721106985356166 665.0 640.0 680.0 29745.0 0.0 55.555555555555564 20.0 -15.0 35.0 5.5555555555555545 0.20399999999999974 -0.12074767078498864 0.0 -5.0 5.0 0.0 662.0222222222222 623.1883950617283 695.5 619.5 76.0 21.286419753086413 -1.1969149041455571 -0.28435267594937785 665.5 643.0 686.0 1
2348 45 670.1111111111112 4903.876543209875 710.0 210.0 500.0 21.38271604938273 38.42036303744828 -6.2901487442558 680.0 675.0 685.0 30155.0 -0.1111111111111111 9256.098765432098 460.0 -450.0 910.0 25.7037037037037 19.25040221482691 0.15816580236391548 0.0 -5.0 5.0 -5.0 671.2555555555557 511.2735802469135 693.0 624.0 69.0 17.613333333333312 0.07094754183426666 -1.3189489661286162 680.0 676.5 682.5 1
2349 45 670.7777777777778 924.3950617283953 690.0 475.0 215.0 11.066666666666656 35.22248802494011 -5.904175928800199 675.0 670.0 680.0 30185.0 -0.1111111111111111 1781.6543209876545 200.0 -195.0 395.0 14.360493827160491 18.326722284090227 0.17961750143641228 0.0 -5.0 5.0 -5.0 670.0111111111112 172.64987654320987 683.5 626.0 57.5 10.184691358024711 1.1336549022449294 -1.3383048771219974 674.5 668.5 679.0 1
2350 45 666.8888888888888 388.0987654320988 690.0 620.0 70.0 15.481481481481474 0.2241395177223464 -1.1826460904641762 675.0 660.0 680.0 30010.0 0.1111111111111111 58.320987654320994 15.0 -20.0 35.0 6.128395061728394 -0.34572482310589514 -0.3742004415144159 0.0 -5.0 5.0 5.0 665.9666666666667 258.14888888888885 683.5 634.0 49.5 13.908148148148141 -0.8849336761471456 -0.7151610214602977 672.0 652.5 679.0 1
2351 44 676.1363636363636 91.89049586776859 695.0 655.0 40.0 7.778925619834711 -0.5881034781842134 -0.17024054058974206 675.0 670.0 680.0 29750.0 -0.11363636363636365 59.646177685950406 10.0 -20.0 30.0 6.064049586776861 0.2382558069282905 -0.9240953885811554 0.0 -5.0 5.0 -5.0 676.8295454545455 52.851627066115725 686.5 665.0 21.5 6.542355371900818 -1.4192111056193852 -0.3450404678210195 679.5 668.5 683.125 1
2352 45 674.1111111111112 40.32098765432097 685.0 660.0 25.0 5.106172839506178 -0.4729353516664325 -0.2499566033501567 675.0 670.0 680.0 30335.0 -0.2222222222222222 57.7283950617284 15.0 -15.0 30.0 5.851851851851853 -0.3979723554235784 -0.2288844337184443 0.0 -5.0 5.0 -10.0 674.3333333333334 8.555555555555559 679.5 668.5 11.0 2.4074074074074034 -0.8159301737223772 -0.104932530792095 674.5 672.5 676.5 1
2353 44 670.4545454545455 44.11157024793389 685.0 655.0 30.0 5.082644628099182 0.2069829813140092 -0.4577531993742732 670.0 665.0 675.0 29500.0 0.2272727272727273 49.94834710743803 10.0 -20.0 30.0 5.030991735537191 1.2691433649631192 -1.1910037205035384 0.0 0.0 5.0 10.0 670.7613636363636 11.244189049586776 676.5 664.5 12.0 2.873966942148761 -0.9313912958796079 -0.3166587788735038 671.25 668.5 673.625 1
2354 45 669.2222222222222 68.83950617283952 690.0 655.0 35.0 6.523456790123468 -0.29411172909517624 0.18964656994001386 670.0 665.0 675.0 30115.0 0.1111111111111111 66.09876543209877 15.0 -20.0 35.0 6.340740740740738 -0.3116953603441881 -0.4080021827034769 0.0 -5.0 5.0 5.0 667.6666666666666 10.333333333333334 678.0 663.0 15.0 2.466666666666664 1.3107006590357748 1.0196691664849535 667.0 665.5 669.0 1
2355 44 679.4318181818181 1127.5180785123966 890.0 660.0 230.0 14.101239669421478 32.167492566387445 5.570971592078303 672.5 665.0 685.0 29895.0 0.3409090909090909 1994.7701446280994 205.0 -210.0 415.0 14.251033057851243 18.2016953774146 -0.18810749596280973 0.0 -5.0 5.0 15.0 677.9204545454545 162.6698088842975 707.0 665.0 42.0 10.636880165289249 -0.3257735479838666 0.9505662986751788 672.75 667.5 683.625 1
2356 44 665.5681818181819 287.74535123966945 695.0 620.0 75.0 13.3935950413223 0.29992952580352794 -0.967164974555304 670.0 655.0 676.25 29285.0 -1.0227272727272727 63.158574380165284 15.0 -20.0 35.0 6.301652892561983 -0.2938620921991877 -0.4777646653922715 0.0 -5.0 5.0 -45.0 670.8977272727273 235.6088584710744 707.5 639.0 68.5 11.334710743801658 0.3729029348322892 -0.26419447273996066 674.0 665.75 677.625 1
2357 44 675.2272727272727 186.3119834710744 695.0 645.0 50.0 10.878099173553718 -0.4482912157758685 -0.8587441125180392 680.0 670.0 685.0 29710.0 0.7954545454545454 49.9354338842975 10.0 -15.0 25.0 5.71280991735537 -0.6210602614512037 -0.3793817336234126 0.0 -5.0 5.0 35.0 671.25 210.19886363636363 685.0 641.0 44.0 13.159090909090908 -1.1577489467980948 -0.7230821919201367 679.5 655.5 682.625 1
2358 45 673.2222222222222 94.61728395061728 700.0 650.0 50.0 7.975308641975314 0.1132443907148244 0.03527591735820687 675.0 665.0 680.0 30295.0 -0.3333333333333333 100.44444444444444 15.0 -25.0 40.0 7.999999999999999 -0.3312416790664887 -0.6369342423603839 0.0 -5.0 5.0 -15.0 674.8555555555556 45.38469135802468 685.5 663.0 22.5 5.4908641975308505 -0.9470611863989292 -0.412974951982226 675.5 668.5 679.5 1
2359 45 666.4444444444445 44.02469135802468 675.0 650.0 25.0 5.382716049382718 -0.1579844099992127 -0.5397862960615557 665.0 665.0 670.0 29990.0 0.1111111111111111 48.320987654321016 15.0 -20.0 35.0 5.2444444444444445 0.18812582428184088 -0.4862547164423874 0.0 -5.0 5.0 5.0 666.0555555555555 10.013580246913577 670.5 658.5 12.0 2.5234567901234617 -0.042450627368967535 -1.092087530088114 667.0 665.0 668.0 1
2360 45 669.1111111111112 838.0987654320985 855.0 645.0 210.0 10.6716049382716 34.79927059124703 5.8469259543459255 665.0 660.0 670.0 30110.0 -0.1111111111111111 1827.2098765432104 190.0 -210.0 400.0 14.153086419753087 18.613235684584442 -0.6776336333516374 0.0 -5.0 5.0 -5.0 669.8 26.948888888888888 682.5 663.0 19.5 3.919999999999987 -0.2510704802800423 0.7427605608312993 669.5 665.5 671.5 1
2361 45 660.2222222222222 899.9506172839504 680.0 465.0 215.0 9.955555555555566 36.863659653751114 -6.1027648398832675 665.0 660.0 670.0 29710.0 -0.1111111111111111 1791.6543209876547 205.0 -190.0 395.0 14.148148148148145 18.2570342483838 0.5179234159007203 0.0 -5.0 5.0 -5.0 660.8111111111111 87.43654320987653 678.0 641.0 37.0 7.271604938271594 0.10889352029675692 -1.19701519941873 664.5 663.0 666.0 1
2362 46 656.7391304347826 2440.453686200378 685.0 395.0 290.0 20.311909262759915 19.072172894813107 -4.483208989438051 670.0 660.0 670.0 30210.0 0.21739130434782608 2597.778827977316 260.0 -210.0 470.0 17.82608695652174 18.042521072394745 1.294133218116094 2.5 -5.0 5.0 10.0 656.5108695652174 405.2227079395085 673.0 617.0 56.0 16.418241965973543 -0.11924314116547975 -1.2757233511422166 665.0 661.5 669.0 1
2363 45 663.0 1003.7777777777777 685.0 460.0 225.0 12.133333333333333 34.473333122909736 -5.813633656581308 670.0 660.0 675.0 29835.0 -0.1111111111111111 1818.3209876543208 200.0 -200.0 400.0 13.920987654320983 18.509011199135077 0.0067064891302812905 0.0 -5.0 5.0 -5.0 663.0444444444445 178.3646913580247 678.5 638.5 40.0 10.490370370370352 -0.5611408359832444 -0.9309938885508724 666.0 663.0 673.0 1
2364 45 671.2222222222222 72.39506172839508 685.0 650.0 35.0 6.691358024691353 -0.23025248050863836 -0.4384137705237575 670.0 665.0 675.0 30205.0 -0.1111111111111111 53.87654320987654 15.0 -15.0 30.0 5.708641975308641 -0.3836528937284561 -0.4673515030316284 0.0 -5.0 5.0 -5.0 670.8888888888888 50.99876543209877 680.0 644.0 36.0 5.565432098765425 2.3829417933812964 -1.243851228036633 672.5 666.5 676.0 1
